route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,12,t458-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t45E-b1F51-slC,"Cornell - Downtown Loop",1,8017,39646_shp,0,0
10,12,t464-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t46A-b1F59-slC,"Cornell - Downtown Loop",1,8025,39674_shp,0,0
10,12,t470-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t476-b1F51-slC,"Cornell - Downtown Loop",1,8017,39674_shp,0,0
10,12,t47C-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t4B0-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t4BC-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t4C8-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t4D4-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t4E0-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t514-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t520-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t52C-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t538-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t544-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t578-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t584-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t590-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t59C-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t5A8-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t5DC-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t5E8-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t5F4-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t600-b1F53-slC,"Cornell - Downtown Loop",1,8019,39646_shp,0,0
10,12,t60C-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39646_shp,0,0
10,12,t640-b1F53-slC,"Cornell - Downtown Loop",1,8019,39674_shp,0,0
10,12,t64C-b1F4F-slC,"Cornell - Downtown Loop",1,8015,39674_shp,0,0
11,12,t2C4-b1F52-slC,"Ithaca College- South Hill Business Park",1,8018,39623_shp,0,0
11,12,t2DA-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t328-b1F43-slC,"Ithaca College- South Hill Business Park",1,8003,39623_shp,0,0
11,12,t33E-b1F43-slC,"Ithaca College - Ithaca Commons",0,8003,39459_shp,0,0
11,12,t38C-b1F52-slC,"Ithaca College- South Hill Business Park",1,8018,39623_shp,0,0
11,12,t3A2-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t3F0-b1F43-slC,"Ithaca College- South Hill Business Park",1,8003,39623_shp,0,0
11,12,t406-b1F43-slC,"Ithaca College - Ithaca Commons",0,8003,39459_shp,0,0
11,12,t454-b1F52-slC,"Ithaca College- South Hill Business Park",1,8018,39623_shp,0,0
11,12,t46A-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t4B8-b1F51-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8017,39580_shp,0,0
11,12,t4CE-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t51C-b1F52-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8018,39580_shp,0,0
11,12,t532-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t580-b1F51-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8017,39580_shp,0,0
11,12,t596-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t5E4-b1F52-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8018,39580_shp,0,0
11,12,t5FA-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t648-b1F51-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8017,39580_shp,0,0
11,12,t65E-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t6AC-b1F52-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8018,39580_shp,0,0
11,12,t6C2-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t710-b1F51-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8017,39580_shp,0,0
11,12,t726-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t774-b1F52-slC,"S Hill Biz Park - Lngvw - IC - Coll Cir",1,8018,39580_shp,0,0
11,12,t78A-b1F52-slC,"Ithaca College - Ithaca Commons",0,8018,39459_shp,0,0
11,12,t7D8-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t7E8-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t802-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t839-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t857-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t866-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t8AC-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t8BB-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t901-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t910-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t92E-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t965-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t983-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t992-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,t9D8-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,t9E7-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39459_shp,0,0
11,12,tA2D-b1F51-slC,"Ithaca College - College Circle Apts",1,8017,39462_shp,0,0
11,12,tA3C-b1F51-slC,"Ithaca College - Ithaca Commons",0,8017,39402_shp,0,0
11,13,t328-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t33E-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t38C-b1B5E-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7006,39628_shp,0,0
11,13,t3A2-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,13,t3F0-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t406-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t454-b1B5E-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7006,39628_shp,0,0
11,13,t46A-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,13,t46A-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t47C-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t4B8-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t4CE-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t4DD-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t517-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t51C-b1B5E-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7006,39628_shp,0,0
11,13,t532-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,13,t578-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t580-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t58A-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t596-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t5E4-b1B5E-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7006,39628_shp,0,0
11,13,t5EB-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t5FA-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,13,t5FD-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t648-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t65E-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t65E-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t670-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t6AC-b1B5E-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7006,39628_shp,0,0
11,13,t6C2-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,13,t6D1-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t70B-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t710-b1B5F-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7007,39628_shp,0,0
11,13,t726-b1B5F-slD,"Ithaca College - Ithaca Commons",0,7007,39541_shp,0,0
11,13,t76C-b1B63-slD,"Ithaca Coll-Longview-Coll Circle Apts",1,7011,39628_shp,0,0
11,13,t774-b1B5E-slD,"Ithaca College - College Circle Apts",1,7006,39544_shp,0,0
11,13,t77E-b1B63-slD,"Ithaca College - Ithaca Commons",0,7011,39404_shp,0,0
11,13,t78A-b1B5E-slD,"Ithaca College - Ithaca Commons",0,7006,39541_shp,0,0
11,15,t328-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t33E-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t38C-b232F-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9007,39676_shp,0,0
11,15,t3A2-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t3F0-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t406-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t454-b232F-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9007,39676_shp,0,0
11,15,t46A-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t46A-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t47C-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t4B8-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t4CE-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t4DD-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t517-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t51C-b232F-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9007,39676_shp,0,0
11,15,t532-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t578-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t580-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t58A-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t596-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t5E4-b232F-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9007,39676_shp,0,0
11,15,t5EB-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t5FA-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t5FD-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t648-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t65E-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t65E-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t670-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t6AC-b232F-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9007,39676_shp,0,0
11,15,t6C2-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t6D1-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t70B-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39523_shp,0,0
11,15,t710-b2330-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9008,39676_shp,0,0
11,15,t726-b2330-slF,"Ithaca College - Ithaca Commons",0,9008,39587_shp,0,0
11,15,t76C-b2335-slF,"Ithaca Coll-Longview-Coll Circle Apts",1,9013,39676_shp,0,0
11,15,t774-b232F-slF,"Ithaca College - College Circle Apts",1,9007,39480_shp,0,0
11,15,t77E-b2335-slF,"Ithaca College - Ithaca Commons",0,9013,39587_shp,0,0
11,15,t78A-b232F-slF,"Ithaca College - Ithaca Commons",0,9007,39587_shp,0,0
11,15,t7D0-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t7E0-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t7FA-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t809-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t84F-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t85E-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t8A4-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t8B3-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t8D1-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t908-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t926-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t935-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t97B-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t98A-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t9D0-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,t9DF-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39587_shp,0,0
11,15,t9FD-b233B-slF,"Ithaca College - College Circle Apts",1,9019,39480_shp,0,0
11,15,tA34-b233B-slF,"Ithaca College - Ithaca Commons",0,9019,39403_shp,0,0
13,12,t2C6-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39696_shp,0,0
13,12,t2DF-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t2F3-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t334-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t348-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t34D-b1F45-slC,"Northside - Stewart Park",1,8005,39687_shp,0,0
13,12,t389-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t39D-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t3B6-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t3F2-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t40B-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t41F-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t460-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t474-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t4B5-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t4C9-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t4E2-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
13,12,t51E-b1F55-slC,"Cayuga Park Medical Office - Downtown",0,8021,39689_shp,0,0
13,12,t537-b1F55-slC,"Northside - TCAT",1,8021,39692_shp,0,0
